,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-543,92.0753454,1.121761821,0.399098834,2.8107369,0.004942819,0.031364431
hsa-miR-544a,1.547881798,0.911608616,0.633642627,1.438679435,0.150241369,NA
hsa-miR-544b,0.184257644,0,0.520432705,0,1,NA
hsa-miR-545-3p,5.279884935,-0.073402023,0.457615612,-0.160401047,0.872565165,0.954996585
hsa-miR-545-5p,11.2447583,1.210032778,0.448575898,2.697498423,0.006986262,0.041325513
hsa-miR-548a-3p,4.391695615,0.042758155,0.460280925,0.092895778,0.92598636,0.972354153
hsa-miR-548a-5p,0.996463775,0.065550764,0.732664008,0.089469065,0.928709137,NA
hsa-miR-548aa,7.120899645,0.297650948,0.42617218,0.698428857,0.484909035,0.719121472
hsa-miR-548ab,48.22402189,0.318613988,0.230418956,1.382759444,0.166738638,0.391276625
hsa-miR-548ac,0.131669929,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-548ad-3p,0.331759469,-0.23299107,0.695760496,-0.334872519,0.737721253,NA
hsa-miR-548ad-5p,135.8396228,-0.10899823,0.171220127,-0.63659706,0.52438734,0.755144386
hsa-miR-548ae-3p,0.167110428,-0.241288181,0.58019511,-0.415874206,0.677502055,NA
hsa-miR-548ae-5p,135.8396228,-0.10899823,0.171220127,-0.63659706,0.52438734,0.755144386
hsa-miR-548ag,2.826754582,-0.516588598,0.620589608,-0.832415805,0.405174284,0.666638453
hsa-miR-548ah-3p,16.74903869,-0.690989938,0.359895797,-1.919972237,0.054861406,0.187137308
hsa-miR-548ah-5p,2.594389791,-0.629056416,0.629263413,-0.999671048,0.317469727,0.581705356
hsa-miR-548ai,1.934046834,0.850087513,0.62365475,1.3630739,0.172859221,0.401294024
hsa-miR-548aj-3p,0.212646331,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-548aj-5p,3.452299426,0.107156882,0.53645942,0.199748346,0.841677401,0.942512293
hsa-miR-548ak,0.084394404,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-548al,4.21899502,0.085606437,0.523645347,0.16348171,0.870139173,0.954996585
hsa-miR-548am-3p,0.384491215,-0.291771477,0.73363331,-0.39770751,0.690845801,NA
hsa-miR-548am-5p,22.43606466,-0.000112905,0.282388547,-0.000399822,0.999680989,0.999680989
hsa-miR-548an,0.419340877,-0.228689949,0.692131354,-0.330414086,0.7410871,NA
hsa-miR-548ao-3p,0.244355297,-0.26649483,0.602675174,-0.442186507,0.658354249,NA
hsa-miR-548ao-5p,0.260893033,0.302229138,0.598667506,0.504836383,0.613673759,NA
hsa-miR-548ap-3p,7.27828981,0.299964913,0.420093309,0.714043539,0.475200257,0.714848663
hsa-miR-548ap-5p,3.383164776,-0.401999493,0.614689887,-0.653987485,0.513119869,0.746262542
hsa-miR-548aq-3p,4.933952208,1.041034432,0.484828405,2.14722244,0.031775577,0.125071538
hsa-miR-548ar-3p,0.921556679,0.204487915,0.749124321,0.272969265,0.784876842,NA
hsa-miR-548ar-5p,4.820935875,-0.209670885,0.482918503,-0.43417447,0.664161751,0.841861202
hsa-miR-548as-3p,0.368218942,-0.505301938,0.731200102,-0.691058353,0.489528871,NA
hsa-miR-548as-5p,0.479399014,-0.659021771,0.721510021,-0.913392402,0.3610362,NA
hsa-miR-548at-5p,2.633652514,-0.689572755,0.617705038,-1.116346334,0.264273915,0.516221622
hsa-miR-548au-5p,25.3212415,-0.037664742,0.266585318,-0.141285883,0.887644101,0.962073886
hsa-miR-548av-3p,57.68848216,0.475112531,0.219518457,2.164339791,0.030438281,0.122102989
hsa-miR-548av-5p,172.1241182,-0.66794907,0.249688216,-2.675132533,0.007469971,0.043450333
hsa-miR-548aw,3.850213784,0.54577293,0.498311359,1.095244811,0.273409399,0.528154318
hsa-miR-548ax,1.902153384,-0.802345431,0.646824163,-1.240438246,0.214813342,0.454362766
hsa-miR-548ay-3p,1.981031886,-0.99593662,0.656576175,-1.516863781,0.12930108,0.333443917
hsa-miR-548ay-5p,66.75279944,0.00038641,0.229994855,0.001680082,0.998659489,0.999680989
hsa-miR-548az-3p,0.339069109,-0.740919425,0.689194859,-1.075050714,0.282352023,NA
hsa-miR-548az-5p,6.50980848,-0.034432401,0.406561205,-0.084691801,0.932506415,0.973522695
hsa-miR-548b-3p,6.043590607,-0.124255779,0.543061304,-0.228806173,0.819019568,0.92878243
hsa-miR-548b-5p,9.755027216,-0.448411484,0.414377601,-1.082132537,0.27919364,0.532451259
hsa-miR-548ba,6.655944663,-0.18690573,0.453753052,-0.411910683,0.68040489,0.853031032
hsa-miR-548bb-3p,1.12645885,-0.421624151,0.707458015,-0.595970562,0.551194893,NA
hsa-miR-548bb-5p,0.563459609,0.127149287,0.752510179,0.168966866,0.865822703,NA
hsa-miR-548c-3p,1.937489008,-0.365064498,0.602586479,-0.605829222,0.544628163,0.773706631
hsa-miR-548c-5p,22.43606466,-0.000112905,0.282388547,-0.000399822,0.999680989,0.999680989
hsa-miR-548d-3p,0.87603327,0.214311746,0.748284168,0.286404223,0.774568541,NA
hsa-miR-548d-5p,62.92430296,0.018967829,0.222070509,0.085413541,0.931932628,0.973522695
hsa-miR-548e-3p,23.71682343,-0.443614282,0.308212456,-1.439313284,0.150061781,0.366292346
hsa-miR-548e-5p,30.48671561,-0.217861413,0.271897991,-0.801261576,0.42298023,0.679233591
hsa-miR-548f-3p,16.9442219,0.129204355,0.365144667,0.353844288,0.723455581,0.869467277
hsa-miR-548f-5p,1.001571084,0.019862981,0.730570752,0.027188305,0.978309543,NA
hsa-miR-548g-3p,0.326209996,-0.580940281,0.693352355,-0.837871648,0.402102794,NA
hsa-miR-548g-5p,3.452299426,0.107156882,0.53645942,0.199748346,0.841677401,0.942512293
hsa-miR-548h-3p,6.576507027,-0.339738059,0.366669944,-0.926550061,0.354160193,0.612902021
hsa-miR-548h-5p,5.459058571,0.101531747,0.443574125,0.228894656,0.818950794,0.92878243
hsa-miR-548i,8.150917783,-1.240278467,0.450899143,-2.750678252,0.005947203,0.036627771
hsa-miR-548j-3p,1.542068598,-0.042546014,0.729601056,-0.05831408,0.953498453,NA
hsa-miR-548j-5p,3.199882205,-0.619308196,0.624300724,-0.992003008,0.321196058,0.581705356
hsa-miR-548k,172.042129,-0.666022274,0.249926557,-2.66487196,0.007701764,0.044306302
hsa-miR-548l,1.837249269,0.635950211,0.62712935,1.014065456,0.31055152,0.574465444
hsa-miR-548m,0.994595291,0.006329547,0.706851447,0.008954564,0.992855387,NA
hsa-miR-548n,5.879795799,0.05338257,0.501891071,0.106362861,0.915294459,0.972354153
hsa-miR-548o-3p,40.19960389,0.763180175,0.224808573,3.394800139,0.000686787,0.006420234
hsa-miR-548o-5p,22.43606466,-0.000112905,0.282388547,-0.000399822,0.999680989,0.999680989
hsa-miR-548p,16.58158523,-0.693631296,0.360472354,-1.924228828,0.054325907,0.186489262
hsa-miR-548q,1.548055625,-0.325616808,0.703749322,-0.462688627,0.643587571,NA
hsa-miR-548s,1.367768945,-0.020713119,0.704404269,-0.029405158,0.976541459,NA
hsa-miR-548t-3p,7.120899645,0.297650948,0.42617218,0.698428857,0.484909035,0.719121472
hsa-miR-548t-5p,0.360487798,0.596888198,0.734089697,0.813099816,0.416160832,NA
hsa-miR-548u,2.214776359,0.239895452,0.586839032,0.408792597,0.682691873,0.853031032
hsa-miR-548v,4.229926231,0.826682696,0.470141713,1.758369174,0.078684715,0.240183371
hsa-miR-548w,3.455838623,-0.378992064,0.570153194,-0.664719707,0.506229787,0.740160157
hsa-miR-548x-3p,0.23122112,0.536655061,0.680027488,0.789166718,0.430014571,NA
hsa-miR-548x-5p,3.452299426,0.107156882,0.53645942,0.199748346,0.841677401,0.942512293
hsa-miR-548y,0.974396266,-0.635162393,0.720815176,-0.881172336,0.37822455,NA
hsa-miR-548z,6.576507027,-0.339738059,0.366669944,-0.926550061,0.354160193,0.612902021
hsa-miR-549a,2.512930641,-1.051968034,0.690880821,-1.522647615,0.127846891,0.332148125
hsa-miR-550a-3-5p,12.71420523,0.463977996,0.350078211,1.325355251,0.185053352,0.416969576
hsa-miR-550a-3p,19.109839,0.009911544,0.263670063,0.037590708,0.970014017,0.99083383
hsa-miR-550a-5p,11.56509459,0.552111382,0.368887057,1.496694915,0.13447266,0.34256174
hsa-miR-550b-2-5p,0.900055519,-0.590713916,0.732600038,-0.80632526,0.42005533,NA
hsa-miR-550b-3p,0.787879698,-0.41558604,0.750840794,-0.55349422,0.579925038,NA
hsa-miR-551a,3.653436884,-0.696813286,0.550501142,-1.26577991,0.20559189,0.448447309
hsa-miR-551b-3p,144.3412867,-0.068438465,0.327479029,-0.208985793,0.834459329,0.939439697
hsa-miR-551b-5p,1.541623481,-0.034211927,0.691933878,-0.049443926,0.960565523,NA
hsa-miR-552-3p,1.851414657,-0.964850047,0.675617653,-1.428100705,0.153262875,0.369737856
hsa-miR-552-5p,1.323593127,0.158761615,0.683210445,0.23237586,0.816246097,NA
hsa-miR-553,0.593724551,-0.167056631,0.753507264,-0.221705402,0.824543224,NA
hsa-miR-554,0.196075789,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-555,0.446831841,0.395672687,0.753156145,0.525352797,0.599337961,NA
hsa-miR-556-3p,4.240040891,0.666281506,0.508855111,1.309373714,0.190407791,0.424163739
hsa-miR-556-5p,4.406766313,0.268834613,0.472193718,0.569331194,0.569131402,0.790931656
hsa-miR-557,0.263073408,0.269860389,0.677683688,0.398209952,0.690475431,NA
hsa-miR-5572,0.399550199,-0.17964248,0.641276068,-0.280132831,0.779375598,NA
hsa-miR-5579-3p,0.219517527,0.136112548,0.520516793,0.261495017,0.793710791,NA
hsa-miR-5579-5p,0.214437283,0.187243877,0.593456694,0.31551397,0.752371446,NA
hsa-miR-558,0.2502971,-0.037856388,0.614321254,-0.061623113,0.950862971,NA
hsa-miR-5580-3p,0.273418322,0.662340219,0.693220881,0.95545336,0.339348481,NA
hsa-miR-5580-5p,0.152874826,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-5581-3p,5.811879942,0.424492478,0.425070782,0.998639509,0.317969354,0.581705356
hsa-miR-5582-3p,0.150388041,0.165779156,0.566460763,0.292657792,0.769783735,NA
hsa-miR-5584-3p,1.525549037,0.316067633,0.633198855,0.499160145,0.617666569,NA
hsa-miR-5584-5p,10.41865238,-0.020623805,0.324518321,-0.06355205,0.949326913,0.983088387
hsa-miR-5585-3p,7.118861742,2.347563425,0.447364654,5.247538905,1.54E-07,8.97E-06
hsa-miR-5585-5p,0.546011697,-0.088770062,0.753034297,-0.117883159,0.906160237,NA
hsa-miR-5586-3p,0.562204833,0.366852583,0.75300292,0.487186136,0.626126429,NA
hsa-miR-5586-5p,4.068190184,0.355182903,0.463998408,0.765483022,0.443983973,0.692773799
hsa-miR-5587-3p,0.822947406,0.619908352,0.715126951,0.866850776,0.386023777,NA
hsa-miR-5587-5p,0.370026454,0.147905241,0.732511141,0.201915347,0.839982904,NA
hsa-miR-5588-3p,0.719845484,0.40232315,0.749059942,0.537104078,0.591195724,NA
hsa-miR-5588-5p,3.589249322,0.689189045,0.484568824,1.422272773,0.15494708,0.371234766
hsa-miR-5589-3p,0.239694715,-0.037319681,0.611101463,-0.061069533,0.951303833,NA
hsa-miR-559,390.6161977,0.23118799,0.23465447,0.985227301,0.324512433,0.583787831
hsa-miR-5590-5p,0.08386754,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-5591-3p,0.178336568,0.26771593,0.581478268,0.460405736,0.645225018,NA
hsa-miR-561-3p,0.083340676,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-561-5p,10.24470865,-0.11501011,0.354668771,-0.324274701,0.745730071,0.879256063
hsa-miR-562,0.141746473,0.163522573,0.56337691,0.290254305,0.771621694,NA
hsa-miR-563,0.208099898,-0.104730149,0.520432705,-0.201236679,0.840513513,NA
hsa-miR-564,0.26930184,-0.285884628,0.618520957,-0.462206858,0.643932986,NA
hsa-miR-566,15.55975515,1.371742777,0.324266518,4.230294226,2.33E-05,0.000461047
hsa-miR-567,0.141832336,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-568,0.18093552,-0.248412684,0.586776451,-0.423351488,0.672038834,NA
hsa-miR-5680,4.594404739,0.245326063,0.503886322,0.486867875,0.626351966,0.816675602
hsa-miR-5682,0.796276261,0.914317367,0.744094535,1.228765062,0.219159904,NA
hsa-miR-5683,68.06404002,0.339143148,0.235877982,1.437790611,0.150493474,0.36643411
hsa-miR-5684,3.564077761,0.884950831,0.511733493,1.729319738,0.083751886,0.249824002
hsa-miR-5685,0.143093113,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-5688,7.034046215,-1.053749987,0.521530856,-2.020494043,0.043332167,0.157063754
hsa-miR-5689,1.977200855,1.265306938,0.645890559,1.959011351,0.050111457,0.174888986
hsa-miR-569,0.345720144,-0.06181034,0.621475479,-0.099457407,0.920775104,NA
hsa-miR-5690,1.330288526,-0.895349899,0.75048927,-1.193021586,0.232860919,NA
hsa-miR-5691,0.58945024,0.879404469,0.747190836,1.17694761,0.239216417,NA
hsa-miR-5692a,0.094469028,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-5692b,0.386825457,1.107100754,0.752290494,1.471639961,0.141118128,NA
hsa-miR-5692c,0.283714862,0.660435142,0.729930177,0.904792215,0.365575477,NA
hsa-miR-5693,0.319207872,-0.230612147,0.693768653,-0.332404969,0.739583487,NA
hsa-miR-5694,0.366591535,0.320207331,0.747444233,0.428402973,0.668357761,NA
hsa-miR-5695,6.569875772,-1.007807737,0.464597628,-2.169205514,0.030067085,0.121545319
hsa-miR-5696,0.606624934,0.611715172,0.749009674,0.816698626,0.414100677,NA
hsa-miR-5697,0.614324839,0.325262323,0.752855556,0.432038151,0.665713685,NA
hsa-miR-5698,0.514040877,0.408506812,0.731486418,0.558461239,0.576529465,NA
hsa-miR-5699-3p,7.466470215,-0.350024518,0.453732515,-0.771433623,0.440449952,0.688285224
hsa-miR-5699-5p,39.13773706,-0.453424421,0.244418062,-1.855118306,0.063579334,0.210072507
hsa-miR-570-3p,2.256158275,-0.063836568,0.622084225,-0.102617242,0.918266758,0.972354153
hsa-miR-570-5p,1.934046834,0.850087513,0.62365475,1.3630739,0.172859221,0.401294024
hsa-miR-5700,4.020253828,0.027342588,0.514189959,0.053176044,0.957591643,0.986729965
hsa-miR-5701,5.456728934,0.47019041,0.51249331,0.917456679,0.358903384,0.618045795
hsa-miR-5702,0.211098246,0.074191365,0.589323667,0.12589239,0.899817106,NA
hsa-miR-5705,0.188016963,-0.250481403,0.588653048,-0.425516191,0.670460421,NA
hsa-miR-5706,2.214735013,0.473207441,0.581839473,0.813295528,0.41604864,0.674307936
hsa-miR-5707,0.182286963,0.052165178,0.520478388,0.100225444,0.920165346,NA
hsa-miR-5708,0.691915048,-0.427830532,0.746555955,-0.573072292,0.566595747,NA
hsa-miR-571,0.450431509,0.102972126,0.749584442,0.137372283,0.890736539,NA
hsa-miR-572,0.139786552,0.1629577,0.562598915,0.289651643,0.772082754,NA
hsa-miR-573,0.234341443,0.384035484,0.597687025,0.64253609,0.520525164,NA
hsa-miR-5739,0.817224879,1.455086909,0.734062702,1.9822379,0.047452621,NA
hsa-miR-574-3p,1555.452945,-0.514217627,0.208896899,-2.461585737,0.013832433,0.069627681
hsa-miR-574-5p,55.14297579,-0.905384013,0.260909382,-3.470109066,0.000520247,0.005340183
hsa-miR-575,0.083340676,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-576-3p,21.51537712,-0.531429173,0.27910459,-1.90405028,0.056903636,0.192809408
hsa-miR-576-5p,58.73971523,-0.169872241,0.301784462,-0.562892602,0.573508018,0.790931656
hsa-miR-577,6094.065446,0.656535762,0.380797191,1.724108731,0.084688216,0.251185729
hsa-miR-578,0.875356559,0.499037267,0.741609037,0.672911524,0.50100358,NA
hsa-miR-5787,1.760782448,-0.554196914,0.717875997,-0.771995326,0.440117196,0.688285224
hsa-miR-579-3p,0.718834565,0.568349942,0.745459271,0.762415821,0.445811867,NA
hsa-miR-579-5p,3.701319237,-0.194250544,0.501927222,-0.387009382,0.698749263,0.859683288
hsa-miR-580-3p,8.488942664,-0.258199775,0.368334404,-0.700992825,0.483307493,0.719007393
hsa-miR-580-5p,0.623255709,-0.550962699,0.691815434,-0.796401283,0.425798833,NA
hsa-miR-581,0.53418549,0.234517224,0.753042659,0.311426214,0.755476628,NA
hsa-miR-582-3p,228.203965,0.168011943,0.200340543,0.838631765,0.401675979,0.663335569
hsa-miR-582-5p,159.1846156,0.381858285,0.313453949,1.218227703,0.223137455,0.464271041
hsa-miR-583,0.195891803,-0.145041939,0.593231542,-0.244494651,0.806847744,NA
hsa-miR-584-3p,5.983691033,-0.158011978,0.447773374,-0.352883817,0.724175543,0.869467277
hsa-miR-584-5p,3675.169464,-0.018688566,0.342516383,-0.054562548,0.956486977,0.986729965
hsa-miR-585-3p,3.072289214,0.030458949,0.584735845,0.052090101,0.9584569,0.986729965
hsa-miR-585-5p,0.556136005,0.653554348,0.752770134,0.868199094,0.38528535,NA
hsa-miR-586,0.473115365,-0.318195474,0.74975951,-0.424396715,0.671276516,NA
hsa-miR-587,0.198562574,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-588,0.245535071,-0.037377284,0.611449426,-0.061128987,0.951256484,NA
hsa-miR-589-3p,12.87962151,-0.572860761,0.360300636,-1.589952121,0.111845598,0.304954013
hsa-miR-589-5p,211.352144,-0.117126972,0.22351193,-0.524030067,0.600257627,0.803220209
hsa-miR-590-3p,163.6728363,0.794229907,0.173936551,4.566204771,4.97E-06,0.000141632
hsa-miR-590-5p,15.92076584,0.067820225,0.35195327,0.192696674,0.847196529,0.944637663
hsa-miR-591,0.304162784,-0.038842344,0.62010771,-0.06263806,0.950054721,NA
hsa-miR-592,48.38511415,-0.094793805,0.328480101,-0.288583097,0.772900432,0.901143377
hsa-miR-593-3p,0.218713097,-0.206543425,0.671408148,-0.307627225,0.758366002,NA
hsa-miR-593-5p,0.314098415,-0.152233789,0.615039579,-0.247518686,0.804506832,NA
hsa-miR-595,2.173822196,2.696815106,0.697600603,3.865844,0.000110706,0.001467201
hsa-miR-596,0.176631478,-0.139312414,0.584111452,-0.238503138,0.811490882,NA
hsa-miR-597-3p,1.421419282,0.180159259,0.681099914,0.264512233,0.79138524,NA
hsa-miR-597-5p,2.662538009,-0.863330626,0.590184319,-1.462815258,0.143517937,0.352730704
hsa-miR-598-3p,862.363323,0.132258657,0.280979523,0.470705678,0.637850929,0.827546372
hsa-miR-598-5p,1.057993918,-0.064208194,0.72226087,-0.088898897,0.92916226,NA
hsa-miR-599,0.159338753,-0.133759993,0.574919364,-0.232658703,0.81602644,NA
hsa-miR-600,0.263853803,-0.044151219,0.678421035,-0.065079378,0.948110799,NA
hsa-miR-601,0.582605769,0.02738915,0.750834081,0.036478299,0.970900982,NA
hsa-miR-602,0.248767534,-0.42405308,0.520432705,-0.81480867,0.415181837,NA
hsa-miR-603,3.251186337,0.364142798,0.545115067,0.668010885,0.504126644,0.738210625
hsa-miR-604,0.320620158,-0.272926132,0.724394023,-0.376764748,0.70634844,NA
hsa-miR-605-3p,0.454596083,0.104350503,0.752897475,0.138598556,0.889767384,NA
hsa-miR-605-5p,0.646829689,0.536186513,0.736107404,0.728407989,0.466363875,NA
hsa-miR-606,0.155370381,0,0.520432705,0,1,NA
hsa-miR-6068,0.175274541,0.072849119,0.583427218,0.124864108,0.900631134,NA
hsa-miR-6069,0.345251827,0.275771026,0.727981009,0.378816237,0.704824329,NA
hsa-miR-607,22.9565459,0.363013868,0.234854569,1.545696428,0.1221779,0.323848763
hsa-miR-6070,3.994166085,0.880050273,0.701035041,1.255358466,0.20934866,0.45110036
hsa-miR-6071,0.263073408,0.269860389,0.677683688,0.398209952,0.690475431,NA
hsa-miR-6072,0.162776815,-0.238415323,0.577488312,-0.412848742,0.679717438,NA
hsa-miR-6073,1265.743442,-1.348862375,0.295506827,-4.56457263,5.01E-06,0.000141632
hsa-miR-6074,0.194545163,0.286457066,0.585626433,0.489146409,0.624738048,NA
hsa-miR-6075,0.099473151,-0.104730149,0.520432705,-0.201236679,0.840513513,NA
hsa-miR-6076,0.607928885,-0.186659393,0.748023304,-0.249536869,0.802945526,NA
hsa-miR-6077,0.208707975,0.220557948,0.520793362,0.423503762,0.671927755,NA
hsa-miR-6078,0.170194298,0.072011407,0.580811879,0.123984047,0.901327906,NA
hsa-miR-6079,0.358371237,0.102752311,0.695806327,0.147673723,0.88260027,NA
hsa-miR-608,0.269485076,0.246794913,0.679364509,0.363273191,0.716400818,NA
hsa-miR-6080,0.998188147,1.408856601,0.741234592,1.900689225,0.057342731,NA
hsa-miR-6081,0.09758935,0.054931317,0.520432705,0.105549317,0.915939939,NA
hsa-miR-6083,0.154355705,-0.031401309,0.57206341,-0.054891309,0.956225056,NA
hsa-miR-6084,0.261764385,0.096196874,0.677837203,0.141917371,0.887145273,NA
hsa-miR-6085,0.411730078,0.085261504,0.747357125,0.114084018,0.909171191,NA
hsa-miR-6086,0.130483881,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6087,110.0449132,0.218578881,0.502663477,0.434841382,0.663677565,0.841861202
hsa-miR-6088,0.982177424,0.831341687,0.717089059,1.159328365,0.246322364,NA
hsa-miR-6089,0.157234495,-0.133054479,0.573725579,-0.231913102,0.816605508,NA
hsa-miR-609,0.466173963,-0.338526515,0.747761853,-0.452719692,0.650750598,NA
hsa-miR-6090,0.232986399,-0.184560882,0.520432705,-0.354629676,0.722867041,NA
hsa-miR-610,0.230168671,-0.050114337,0.675651513,-0.074171872,0.940873627,NA
hsa-miR-611,0.259833527,-0.161470999,0.617470221,-0.261504108,0.793703782,NA
hsa-miR-612,1.477598622,1.729675969,0.687520056,2.515818926,0.011875618,NA
hsa-miR-6124,0.202601016,0.072909477,0.58855032,0.123879767,0.901410473,NA
hsa-miR-6125,0.187586613,-0.024899416,0.520432705,-0.047843681,0.961840824,NA
hsa-miR-6126,1.990118659,-0.348554842,0.743679598,-0.468689531,0.639291571,0.828388954
hsa-miR-6127,0.197665486,0.297999259,0.586400036,0.508184244,0.611324139,NA
hsa-miR-6128,0.729595152,0.399154481,0.751387023,0.531223548,0.595263877,NA
hsa-miR-6129,6.093523582,-0.203202957,0.445024403,-0.456610819,0.647950801,0.83137805
hsa-miR-6130,59.82481693,-0.282659549,0.434733329,-0.650190658,0.515569075,0.748683525
hsa-miR-6131,1799.18798,-1.751869051,0.376995764,-4.646919723,3.37E-06,0.000110239
hsa-miR-6132,0.152874826,0.134762049,0.520432705,0.258942315,0.795679749,NA
hsa-miR-6133,35.88069978,0.136032221,0.355818059,0.382308368,0.702232649,0.861490657
hsa-miR-6134,0.753081649,1.010197725,0.739707848,1.365671228,0.172042179,NA
hsa-miR-615-3p,3.398770345,-0.730364136,0.564726384,-1.293306205,0.195905176,0.434560845
hsa-miR-615-5p,0.29556621,-0.038701393,0.619290543,-0.062493112,0.950170147,NA
hsa-miR-616-3p,2.961861971,0.248474743,0.585882665,0.424103251,0.671490515,0.848689047
