,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-532-5p,979.9900766,-0.614304064,0.206194875,-2.979240217,0.002889641,0.020714697
hsa-miR-539-3p,194.6591706,0.28031726,0.379873093,0.737923441,0.460560974,0.72587576
hsa-miR-539-5p,31.31750426,0.222268575,0.433053914,0.513258438,0.607770553,0.809785139
hsa-miR-541-3p,1.503555082,-1.24143408,0.713146977,-1.740782924,0.081721636,0.26979155
hsa-miR-541-5p,2.049498825,-0.400411056,0.66778591,-0.599609919,0.548766235,0.777253477
hsa-miR-542-3p,67.63849472,0.450421108,0.25375475,1.77502533,0.075893705,0.260567566
hsa-miR-542-5p,6.403171418,1.231509272,0.497293131,2.476425261,0.013270541,0.068746977
hsa-miR-543,92.0753454,0.312817291,0.405304682,0.771807741,0.440228306,0.717991405
hsa-miR-544a,1.547881798,0.111259535,0.688370127,0.161627489,0.871599209,0.944343718
hsa-miR-544b,0.184257644,-0.227511503,0.520432705,-0.43715835,0.661996513,NA
hsa-miR-545-3p,5.279884935,1.009358808,0.517222639,1.951497735,0.050997865,0.192884565
hsa-miR-545-5p,11.2447583,-0.522679,0.469264127,-1.113826884,0.265353461,0.550409591
hsa-miR-548a-3p,4.391695615,0.375821775,0.501887519,0.748816738,0.45396767,0.725297465
hsa-miR-548a-5p,0.996463775,-0.413295987,0.737031636,-0.560757459,0.574962891,0.794996454
hsa-miR-548aa,7.120899645,0.264466844,0.459163202,0.575975694,0.56463161,0.789421809
hsa-miR-548ab,48.22402189,-0.484557293,0.235599297,-2.056700929,0.039715003,0.1574553
hsa-miR-548ac,0.131669929,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-548ad-3p,0.331759469,0.381848886,0.695760496,0.548822315,0.583127395,NA
hsa-miR-548ad-5p,135.8396228,0.182190936,0.17553915,1.03789346,0.299319659,0.591444133
hsa-miR-548ae-3p,0.167110428,-0.088704669,0.58019511,-0.152887654,0.878486872,NA
hsa-miR-548ae-5p,135.8396228,0.182190936,0.17553915,1.03789346,0.299319659,0.591444133
hsa-miR-548ag,2.826754582,0.155142669,0.629041977,0.246633253,0.805192067,0.907497092
hsa-miR-548ah-3p,16.74903869,-1.191491541,0.335831197,-3.547888198,0.000388333,0.004313645
hsa-miR-548ah-5p,2.594389791,-0.719145236,0.607549982,-1.183680777,0.236539451,0.514379441
hsa-miR-548ai,1.934046834,-0.635512813,0.649994849,-0.977719768,0.328212942,0.617842073
hsa-miR-548aj-3p,0.212646331,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-548aj-5p,3.452299426,-0.081535282,0.55936095,-0.14576506,0.884106859,0.945432353
hsa-miR-548ak,0.084394404,0,0.520432705,0,1,NA
hsa-miR-548al,4.21899502,-0.838390649,0.520562165,-1.610548567,0.107278152,0.318448291
hsa-miR-548am-3p,0.384491215,-0.401730126,0.734252008,-0.5471284,0.584290523,NA
hsa-miR-548am-5p,22.43606466,-0.1857763,0.290778201,-0.638893492,0.522892222,0.770040727
hsa-miR-548an,0.419340877,-0.328624297,0.69256499,-0.474503191,0.635141123,NA
hsa-miR-548ao-3p,0.244355297,0.132570189,0.602675174,0.219969554,0.825894866,NA
hsa-miR-548ao-5p,0.260893033,-0.095513474,0.596927497,-0.160008502,0.872874377,NA
hsa-miR-548ap-3p,7.27828981,0.302943201,0.454444419,0.666623218,0.505012834,0.760390564
hsa-miR-548ap-5p,3.383164776,-1.229419352,0.58760954,-2.092238585,0.036417178,0.149177346
hsa-miR-548aq-3p,4.933952208,-0.963117184,0.504965091,-1.907294588,0.056482451,0.206655376
hsa-miR-548ar-3p,0.921556679,-0.221607519,0.752271071,-0.294584662,0.768311181,NA
hsa-miR-548ar-5p,4.820935875,-0.248235333,0.489455065,-0.507166747,0.612037825,0.811443697
hsa-miR-548as-3p,0.368218942,0.032801473,0.731200102,0.044859776,0.964219078,NA
hsa-miR-548as-5p,0.479399014,-0.022019724,0.72341031,-0.030438775,0.975717121,NA
hsa-miR-548at-5p,2.633652514,-0.361119945,0.604415003,-0.597470187,0.550193506,0.777875148
hsa-miR-548au-5p,25.3212415,-0.129304524,0.274934255,-0.470310708,0.638133048,0.824783304
hsa-miR-548av-3p,57.68848216,-0.331005165,0.22685617,-1.459097035,0.144538402,0.379991151
hsa-miR-548av-5p,172.1241182,-0.245590636,0.249208326,-0.985483267,0.324386747,0.616903507
hsa-miR-548aw,3.850213784,-0.16844764,0.531432396,-0.316969085,0.75126706,0.883903104
hsa-miR-548ax,1.902153384,-0.076593882,0.637407867,-0.120164633,0.904352734,0.955498646
hsa-miR-548ay-3p,1.981031886,0.280582504,0.654711696,0.428558869,0.668244284,0.839048067
hsa-miR-548ay-5p,66.75279944,0.348112106,0.238450984,1.459889574,0.144320425,0.379991151
hsa-miR-548az-3p,0.339069109,0.197989345,0.689194859,0.287276294,0.773900772,NA
hsa-miR-548az-5p,6.50980848,-0.036100283,0.425947543,-0.084752884,0.932457852,0.96367735
hsa-miR-548b-3p,6.043590607,-0.912607673,0.53644668,-1.70120854,0.088903835,0.282521722
hsa-miR-548b-5p,9.755027216,-0.40894712,0.410092376,-0.997207324,0.318663887,0.610834481
hsa-miR-548ba,6.655944663,-0.465747698,0.454169589,-1.025492921,0.305130664,0.595294476
hsa-miR-548bb-3p,1.12645885,-0.090987084,0.710739266,-0.128017529,0.898135101,0.953722918
hsa-miR-548bb-5p,0.563459609,0.575634672,0.752842349,0.764615158,0.44450074,NA
hsa-miR-548c-3p,1.937489008,1.173033501,0.663365011,1.768307766,0.077009466,0.263026792
hsa-miR-548c-5p,22.43606466,-0.1857763,0.290778201,-0.638893492,0.522892222,0.770040727
hsa-miR-548d-3p,0.87603327,-0.934653447,0.747822053,-1.249834026,0.211360184,NA
hsa-miR-548d-5p,62.92430296,0.270529878,0.230685124,1.172723554,0.240906683,0.521119193
hsa-miR-548e-3p,23.71682343,0.368669632,0.318302972,1.158234966,0.246768163,0.531932071
hsa-miR-548e-5p,30.48671561,0.748150054,0.290701413,2.57360309,0.010064566,0.056407317
hsa-miR-548f-3p,16.9442219,-0.814635708,0.365386476,-2.229517953,0.025779462,0.113521703
hsa-miR-548f-5p,1.001571084,-0.164884322,0.738234587,-0.223349494,0.823263509,0.921023881
hsa-miR-548g-3p,0.326209996,0.552554338,0.693352355,0.796931508,0.42549081,NA
hsa-miR-548g-5p,3.452299426,-0.081535282,0.55936095,-0.14576506,0.884106859,0.945432353
hsa-miR-548h-3p,6.576507027,0.476619829,0.397889693,1.197869253,0.230967921,0.5068718
hsa-miR-548h-5p,5.459058571,0.045227238,0.469470728,0.096336652,0.923253202,0.962061287
hsa-miR-548i,8.150917783,-0.647189455,0.413126445,-1.566565062,0.11721639,0.336111183
hsa-miR-548j-3p,1.542068598,-1.481210414,0.715784515,-2.069352414,0.038513028,0.155693653
hsa-miR-548j-5p,3.199882205,-1.185233755,0.590141628,-2.008388664,0.044602007,0.173564047
hsa-miR-548k,172.042129,-0.247492834,0.249447401,-0.99216441,0.321117331,0.612906608
hsa-miR-548l,1.837249269,-0.115587179,0.661962369,-0.174612916,0.861383799,0.936583972
hsa-miR-548m,0.994595291,0.519385631,0.732054009,0.709490863,0.478019919,0.737944279
hsa-miR-548n,5.879795799,-1.456655303,0.482207642,-3.020805095,0.002521036,0.018284924
hsa-miR-548o-3p,40.19960389,0.232594247,0.246350145,0.944161195,0.345087282,0.638877805
hsa-miR-548o-5p,22.43606466,-0.1857763,0.290778201,-0.638893492,0.522892222,0.770040727
hsa-miR-548p,16.58158523,-1.207678983,0.335701615,-3.597477425,0.000321318,0.003780743
hsa-miR-548q,1.548055625,0.153187225,0.712823217,0.214902126,0.829843627,0.923940891
hsa-miR-548s,1.367768945,-0.196155591,0.71347543,-0.274929707,0.783370243,0.89260268
hsa-miR-548t-3p,7.120899645,0.264466844,0.459163202,0.575975694,0.56463161,0.789421809
hsa-miR-548t-5p,0.360487798,0.243679494,0.72661273,0.335363645,0.737350789,NA
hsa-miR-548u,2.214776359,-0.321617188,0.607854362,-0.529102377,0.596734433,0.805844013
hsa-miR-548v,4.229926231,2.735568246,0.660080534,4.144294683,3.41E-05,0.000583725
hsa-miR-548w,3.455838623,-0.518972231,0.562947019,-0.921884677,0.356588733,0.646579275
hsa-miR-548x-3p,0.23122112,0,0.676157772,0,1,NA
hsa-miR-548x-5p,3.452299426,-0.081535282,0.55936095,-0.14576506,0.884106859,0.945432353
hsa-miR-548y,0.974396266,0.505141886,0.730671827,0.69133894,0.489352566,0.747672509
hsa-miR-548z,6.576507027,0.476619829,0.397889693,1.197869253,0.230967921,0.5068718
hsa-miR-549a,2.512930641,0.276428959,0.689377877,0.400983218,0.68843248,0.847989258
hsa-miR-550a-3-5p,12.71420523,-0.447070199,0.364096311,-1.227889944,0.219488285,0.497479881
hsa-miR-550a-3p,19.109839,-0.447532557,0.268156365,-1.668923869,0.095132469,0.295105718
hsa-miR-550a-5p,11.56509459,-0.635355329,0.38084109,-1.668295112,0.095257158,0.295105718
hsa-miR-550b-2-5p,0.900055519,0.864852548,0.744574724,1.161538957,0.24542279,NA
hsa-miR-550b-3p,0.787879698,0.303754601,0.752814549,0.403491938,0.686586365,NA
hsa-miR-551a,3.653436884,0.220602599,0.556745126,0.396236247,0.691930754,0.84899774
hsa-miR-551b-3p,144.3412867,-0.118981687,0.328767817,-0.361901867,0.717425365,0.8658895
hsa-miR-551b-5p,1.541623481,-0.135609419,0.703887671,-0.192657755,0.84722701,0.925385663
hsa-miR-552-3p,1.851414657,-0.267924385,0.658728905,-0.406729358,0.684206775,0.844872472
hsa-miR-552-5p,1.323593127,-0.201114985,0.699545485,-0.287493794,0.773734253,0.889109352
hsa-miR-553,0.593724551,1.084795609,0.749877394,1.446630633,0.148000402,NA
hsa-miR-554,0.196075789,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-555,0.446831841,-0.220736866,0.751864138,-0.293586107,0.769074193,NA
hsa-miR-556-3p,4.240040891,0.856032631,0.580350747,1.475026327,0.140205466,0.37583463
hsa-miR-556-5p,4.406766313,0.197020763,0.510685568,0.385796615,0.699647303,0.853279055
hsa-miR-557,0.263073408,0.183780732,0.674517771,0.272462402,0.785266497,NA
hsa-miR-5572,0.399550199,0.294415924,0.641276068,0.459109482,0.646155548,NA
hsa-miR-5579-3p,0.219517527,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-5579-5p,0.214437283,-0.093968072,0.593235895,-0.158399168,0.87414227,NA
hsa-miR-558,0.2502971,0.139587572,0.614321254,0.227222436,0.820250783,NA
hsa-miR-5580-3p,0.273418322,0,0.687047846,0,1,NA
hsa-miR-5580-5p,0.152874826,0,0.520432705,0,1,NA
hsa-miR-5581-3p,5.811879942,-0.532682447,0.441633066,-1.206165226,0.227753789,0.50444581
hsa-miR-5582-3p,0.150388041,0,0.566460763,0,1,NA
hsa-miR-5584-3p,1.525549037,1.298214755,0.705425836,1.840327768,0.065720131,0.229532998
hsa-miR-5584-5p,10.41865238,1.790722216,0.416276385,4.301762678,1.69E-05,0.000345621
hsa-miR-5585-3p,7.118861742,0.2905353,0.544336708,0.533741884,0.593520127,0.805844013
hsa-miR-5585-5p,0.546011697,-0.211750819,0.752582819,-0.281365471,0.778430099,NA
hsa-miR-5586-3p,0.562204833,-0.660715737,0.752828013,-0.877644994,0.380136404,NA
hsa-miR-5586-5p,4.068190184,-0.228268849,0.491812487,-0.464137969,0.6425489,0.825273744
hsa-miR-5587-3p,0.822947406,0.801480987,0.746595286,1.073514664,0.283040263,NA
hsa-miR-5587-5p,0.370026454,0.03274704,0.730962622,0.044799884,0.964266818,NA
hsa-miR-5588-3p,0.719845484,-0.254827427,0.753029191,-0.338403119,0.735059424,NA
hsa-miR-5588-5p,3.589249322,0.74861725,0.569221218,1.315160479,0.188455974,0.454871642
hsa-miR-5589-3p,0.239694715,-0.221346524,0.611101463,-0.362209121,0.717195764,NA
hsa-miR-559,390.6161977,-0.750461931,0.234943323,-3.194225409,0.001402066,0.012348195
hsa-miR-5590-5p,0.08386754,0,0.520432705,0,1,NA
hsa-miR-5591-3p,0.178336568,0,0.581015209,0,1,NA
hsa-miR-561-3p,0.083340676,0,0.520432705,0,1,NA
hsa-miR-561-5p,10.24470865,-0.549048669,0.354451493,-1.549009328,0.121379478,0.342945861
hsa-miR-562,0.141746473,0,0.56337691,0,1,NA
hsa-miR-563,0.208099898,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-564,0.26930184,-0.105099642,0.618520957,-0.169920907,0.865072339,NA
hsa-miR-566,15.55975515,1.573635211,0.428094711,3.675904355,0.000237008,0.003012693
hsa-miR-567,0.141832336,0,0.520432705,0,1,NA
hsa-miR-568,0.18093552,0.231024524,0.586776451,0.393718125,0.693789158,NA
hsa-miR-5680,4.594404739,0.085081305,0.533401726,0.159506992,0.87326945,0.944509852
hsa-miR-5682,0.796276261,0.091007895,0.75352068,0.120776904,0.903867744,NA
hsa-miR-5683,68.06404002,-0.838947606,0.237344307,-3.534728164,0.000408195,0.004493788
hsa-miR-5684,3.564077761,0.423761686,0.582012241,0.728097549,0.466553874,0.730026557
hsa-miR-5685,0.143093113,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-5688,7.034046215,-0.465039985,0.502445839,-0.925552465,0.354678606,0.644805921
hsa-miR-5689,1.977200855,0.278199451,0.702552478,0.395983872,0.692116926,0.84899774
hsa-miR-569,0.345720144,0.268473842,0.620708769,0.43252787,0.665357801,NA
hsa-miR-5690,1.330288526,-0.420806971,0.74718928,-0.563186575,0.573307844,0.794996454
hsa-miR-5691,0.58945024,-0.48169713,0.753138248,-0.639586598,0.522441398,NA
hsa-miR-5692a,0.094469028,0,0.520432705,0,1,NA
hsa-miR-5692b,0.386825457,-0.215943543,0.748302833,-0.288577743,0.77290453,NA
hsa-miR-5692c,0.283714862,-0.177442933,0.72432796,-0.244975954,0.80647505,NA
hsa-miR-5693,0.319207872,0.377950072,0.693768653,0.544778249,0.58590604,NA
hsa-miR-5694,0.366591535,-0.198522945,0.744007352,-0.266829278,0.78960061,NA
hsa-miR-5695,6.569875772,-0.440635424,0.437935318,-1.006165537,0.314335947,0.604643093
hsa-miR-5696,0.606624934,0.044100798,0.753696154,0.058512702,0.953340245,NA
hsa-miR-5697,0.614324839,-0.839157773,0.752819797,-1.114686112,0.264984954,NA
hsa-miR-5698,0.514040877,0.221211471,0.722148877,0.306323915,0.759358032,NA
hsa-miR-5699-3p,7.466470215,1.173018272,0.496150529,2.364238681,0.018067168,0.086680228
hsa-miR-5699-5p,39.13773706,1.131355315,0.264565657,4.276274278,1.90E-05,0.00036302
hsa-miR-570-3p,2.256158275,-0.165967333,0.635461142,-0.261176211,0.793956622,0.899518648
hsa-miR-570-5p,1.934046834,-0.635512813,0.649994849,-0.977719768,0.328212942,0.617842073
hsa-miR-5700,4.020253828,0.513840379,0.554217483,0.927145741,0.35385087,0.644805921
hsa-miR-5701,5.456728934,-0.362716639,0.530310835,-0.683969882,0.493994184,0.750116785
hsa-miR-5702,0.211098246,0.12486453,0.589125405,0.211948982,0.832146837,NA
hsa-miR-5705,0.188016963,0.232948439,0.588653048,0.395731305,0.692303259,NA
hsa-miR-5706,2.214735013,0.842203923,0.652532197,1.290670296,0.196818029,0.461836192
hsa-miR-5707,0.182286963,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-5708,0.691915048,0.983165403,0.752320676,1.306843524,0.19126586,NA
hsa-miR-571,0.450431509,0.280650851,0.745991063,0.376212082,0.706759234,NA
hsa-miR-572,0.139786552,0,0.562598915,0,1,NA
hsa-miR-573,0.234341443,0,0.595555275,0,1,NA
hsa-miR-5739,0.817224879,-0.445668433,0.750881019,-0.593527366,0.552828274,NA
hsa-miR-574-3p,1555.452945,0.017915877,0.209006663,0.085719165,0.931689667,0.96367735
hsa-miR-574-5p,55.14297579,-0.021815965,0.259023346,-0.084223934,0.932878389,0.96367735
hsa-miR-575,0.083340676,0,0.520432705,0,1,NA
hsa-miR-576-3p,21.51537712,-0.069964996,0.28049693,-0.249432304,0.803026399,0.906713874
hsa-miR-576-5p,58.73971523,-0.160005636,0.304308332,-0.525801035,0.599026456,0.805844013
hsa-miR-577,6094.065446,1.789596774,0.381040845,4.696600896,2.65E-06,8.15E-05
hsa-miR-578,0.875356559,0.097200552,0.751338825,0.129369797,0.897065045,NA
hsa-miR-5787,1.760782448,2.120053319,0.743644093,2.850897813,0.004359598,0.029373683
hsa-miR-579-3p,0.718834565,0.872173386,0.753452896,1.157568563,0.247040145,NA
hsa-miR-579-5p,3.701319237,1.606825535,0.59188126,2.714776834,0.006632044,0.040886554
hsa-miR-580-3p,8.488942664,0.115569711,0.383922045,0.3010239,0.76339627,0.883903104
hsa-miR-580-5p,0.623255709,0.711282694,0.690331495,1.030349476,0.302845981,NA
hsa-miR-581,0.53418549,0.496008105,0.751929492,0.659647095,0.509480324,NA
hsa-miR-582-3p,228.203965,0.76923964,0.205493493,3.743377116,0.000181563,0.002407179
hsa-miR-582-5p,159.1846156,0.78798691,0.31838556,2.474945501,0.013325651,0.068746977
hsa-miR-583,0.195891803,0.016592198,0.593231542,0.027969177,0.977686735,NA
hsa-miR-584-3p,5.983691033,1.642032369,0.529053678,3.103716008,0.001911067,0.014913578
hsa-miR-584-5p,3675.169464,1.907234355,0.342895832,5.562139211,2.66E-08,1.56E-06
hsa-miR-585-3p,3.072289214,-0.540303681,0.589057467,-0.917234246,0.359019905,0.649078509
hsa-miR-585-5p,0.556136005,0.278736885,0.750348531,0.371476552,0.710282617,NA
hsa-miR-586,0.473115365,0.51036853,0.747352356,0.682902149,0.494668676,NA
hsa-miR-587,0.198562574,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-588,0.245535071,-0.221688171,0.611449426,-0.362561745,0.716932292,NA
hsa-miR-589-3p,12.87962151,0.068281621,0.364304832,0.187429906,0.851323576,0.927201937
hsa-miR-589-5p,211.352144,0.009512314,0.225172054,0.042244649,0.966303669,0.981427038
hsa-miR-590-3p,163.6728363,0.117074966,0.18090663,0.647156856,0.517530431,0.770040727
hsa-miR-590-5p,15.92076584,0.205736667,0.369192696,0.557260934,0.577349163,0.794996454
hsa-miR-591,0.304162784,-0.354911134,0.62010771,-0.572337882,0.56709309,NA
hsa-miR-592,48.38511415,0.109499975,0.33355087,0.328285684,0.742695668,0.87947064
hsa-miR-593-3p,0.218713097,0.338503862,0.671408148,0.504170024,0.614141903,NA
hsa-miR-593-5p,0.314098415,0.139727322,0.614546745,0.227366467,0.820138793,NA
hsa-miR-595,2.173822196,0.603811535,0.74846795,0.806729981,0.419822067,0.700460905
hsa-miR-596,0.176631478,0.015936764,0.584111452,0.027283772,0.9782334,NA
hsa-miR-597-3p,1.421419282,-0.258061362,0.696623804,-0.3704458,0.711050354,0.86110019
hsa-miR-597-5p,2.662538009,0.665873207,0.606668006,1.097590776,0.272383222,0.558573199
hsa-miR-598-3p,862.363323,0.262241218,0.281551661,0.931414211,0.351639342,0.644236715
hsa-miR-598-5p,1.057993918,0.408880177,0.737518052,0.55440023,0.579304969,0.794996454
hsa-miR-599,0.159338753,0.01530159,0.574919364,0.026615193,0.978766655,NA
hsa-miR-600,0.263853803,-0.138087784,0.677952695,-0.203683509,0.83860083,NA
hsa-miR-601,0.582605769,0.192609927,0.747110846,0.257806359,0.796556357,NA
hsa-miR-602,0.248767534,0.331303627,0.520432705,0.636592635,0.524390224,NA
hsa-miR-603,3.251186337,-0.769256907,0.552953967,-1.391177121,0.164171723,0.417104782
hsa-miR-604,0.320620158,0.042452227,0.723740837,0.05865667,0.953225573,NA
hsa-miR-605-3p,0.454596083,0.038359731,0.751149603,0.051068031,0.95927131,NA
hsa-miR-605-5p,0.646829689,-1.119210792,0.735724262,-1.52123676,0.128200434,NA
hsa-miR-606,0.155370381,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-6068,0.175274541,-0.08998174,0.583427218,-0.154229588,0.877428713,NA
hsa-miR-6069,0.345251827,-0.156171315,0.723196811,-0.215945802,0.829029995,NA
hsa-miR-607,22.9565459,0.814212421,0.27578702,2.952323212,0.003153926,0.022349373
hsa-miR-6070,3.994166085,-2.474802946,0.692009851,-3.576253924,0.000348553,0.003979315
hsa-miR-6071,0.263073408,0.183780732,0.674517771,0.272462402,0.785266497,NA
hsa-miR-6072,0.162776815,0.22172695,0.577488312,0.383950541,0.701015106,NA
hsa-miR-6073,1265.743442,-1.217720266,0.294745387,-4.13143113,3.61E-05,0.00060069
hsa-miR-6074,0.194545163,0,0.585005291,0,1,NA
hsa-miR-6075,0.099473151,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-6076,0.607928885,0.335158647,0.752442083,0.445427834,0.656010601,NA
hsa-miR-6077,0.208707975,0,0.520432705,0,1,NA
hsa-miR-6078,0.170194298,-0.088947015,0.580811879,-0.153142555,0.878285858,NA
hsa-miR-6079,0.358371237,0.026483673,0.694524049,0.038132118,0.969582344,NA
hsa-miR-608,0.269485076,-0.301104118,0.678326326,-0.44389272,0.657120148,NA
hsa-miR-6080,0.998188147,-0.486742388,0.752354196,-0.646959093,0.517658419,0.770040727
hsa-miR-6081,0.09758935,0,0.520432705,0,1,NA
hsa-miR-6083,0.154355705,0.115785809,0.57206341,0.202400305,0.83960379,NA
hsa-miR-6084,0.261764385,0.024225042,0.676610326,0.035803536,0.971439013,NA
hsa-miR-6085,0.411730078,0.009976787,0.743714213,0.013414812,0.989296849,NA
hsa-miR-6086,0.130483881,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6087,110.0449132,1.360618496,0.50718212,2.682702016,0.007303003,0.043711663
hsa-miR-6088,0.982177424,1.109958969,0.748773247,1.482369961,0.138241882,0.372980833
hsa-miR-6089,0.157234495,0.015220882,0.573725579,0.026529899,0.978834686,NA
hsa-miR-609,0.466173963,-0.174546366,0.74822379,-0.233280963,0.81554324,NA
hsa-miR-6090,0.232986399,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-610,0.230168671,0.024113201,0.675651513,0.035688814,0.97153049,NA
hsa-miR-611,0.259833527,0.018471614,0.617470221,0.029914988,0.976134852,NA
hsa-miR-612,1.477598622,-0.660264489,0.722492922,-0.913869837,0.360785245,0.6510834
hsa-miR-6124,0.202601016,0.124445469,0.58836465,0.211510786,0.832488717,NA
hsa-miR-6125,0.187586613,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-6126,1.990118659,-0.953817053,0.739690637,-1.289481041,0.197230903,0.461836192
hsa-miR-6127,0.197665486,0,0.585658734,0,1,NA
hsa-miR-6128,0.729595152,-0.908431061,0.751815228,-1.20831692,0.226925382,NA
hsa-miR-6129,6.093523582,0.448978964,0.473070831,0.949073447,0.342583258,0.637111852
hsa-miR-6130,59.82481693,-0.331405749,0.435224293,-0.761459676,0.446382555,0.722375475
hsa-miR-6131,1799.18798,-1.139303384,0.376484416,-3.026163466,0.002476784,0.018070262
hsa-miR-6132,0.152874826,0,0.520432705,0,1,NA
hsa-miR-6133,35.88069978,-0.206271217,0.360887644,-0.571566304,0.567615829,0.790935844
hsa-miR-6134,0.753081649,0.3121691,0.753402296,0.414345831,0.678620854,NA
hsa-miR-615-3p,3.398770345,-0.044878603,0.560553808,-0.080061187,0.936188592,0.965150948
